generation fossil hard coal,price actual,generation hydro pumped storage consumption,generation fossil hard coal ewm,price actual ewm,generation hydro pumped storage consumption ewm,generation other renewable,generation other ewm,generation other renewable ewm,generation fossil oil ewm
1624.0,47.47,150.0,1779.5715335954433,52.39330460343941,95.31288432525218,112.0,57.23578986355619,110.97838380739958,341.29589591989856
1580.0,46.12,581.0,1679.7857667977216,49.2566523017197,338.1564421626261,98.0,56.617894931778096,104.4891919036998,335.1479479599493
1419.0,45.74,540.0,1549.3928833988607,47.49832615085985,439.078221081313,97.0,55.80894746588905,100.7445959518499,328.57397397997465
1242.0,40.56,1174.0,1395.6964416994304,44.02916307542993,806.5391105406566,97.0,55.40447373294453,98.87229797592497,321.7869869899873
1342.0,40.68,1751.0,1368.8482208497153,42.35458153771496,1278.7695552703285,94.0,55.70223686647226,96.43614898796248,318.89349349499366
1324.0,40.86,1814.0,1346.4241104248576,41.60729076885748,1546.384777635164,95.0,55.85111843323613,95.71807449398123,315.94674674749683
1303.0,41.41,1525.0,1324.7120552124288,41.50864538442874,1535.692388817582,97.0,54.92555921661807,96.35903724699062,318.9733733737484
1384.0,46.79,467.0,1354.3560276062144,44.14932269221437,1001.346194408791,98.0,53.96277960830904,97.17951862349533,321.98668668687424
1511.0,52.55,128.0,1432.6780138031072,48.34966134610718,564.6730972043955,103.0,57.98138980415452,100.08975931174766,324.4933433434371
1737.0,57.23,8.0,1584.8390069015536,52.78983067305359,286.3365486021977,104.0,61.49069490207726,102.04487965587384,321.74667167171856
1905.0,57.14,0.0,1744.9195034507768,54.96491533652679,143.16827430109888,105.0,58.24534745103863,103.52243982793692,323.8733358358593
1880.0,56.46,0.0,1812.4597517253883,55.7124576682634,71.58413715054944,104.0,57.12267372551931,103.76121991396846,326.43666791792964
1904.0,55.31,0.0,1858.229875862694,55.5112288341317,35.79206857527472,102.0,57.06133686275966,102.88060995698424,327.7183339589648
1799.0,55.26,75.0,1828.614937931347,55.38561441706585,55.39603428763736,102.0,59.53066843137983,102.44030497849212,326.35916697948244
1773.0,55.15,106.0,1800.8074689656737,55.26780720853293,80.69801714381867,105.0,59.26533421568992,103.72015248924606,324.1795834897412
1542.0,53.62,106.0,1671.4037344828366,54.44390360426647,93.34900857190934,109.0,61.63266710784496,106.36007624462304,329.0897917448706
1471.0,53.37,106.0,1571.2018672414183,53.90695180213324,99.67450428595468,107.0,63.81633355392248,106.68003812231152,334.0448958724353
1449.0,52.31,279.0,1510.1009336207092,53.10847590106662,189.3372521429773,109.0,65.40816677696124,107.84001906115576,335.52244793621765
1566.0,53.55,638.0,1538.0504668103545,53.32923795053331,413.6686260714887,110.0,65.70408338848063,108.92000953057789,336.2612239681088
1722.0,56.77,731.0,1630.0252334051772,55.049618975266654,572.3343130357443,112.0,66.35204169424031,110.46000476528894,340.63061198405444
1979.0,65.8,247.0,1804.5126167025887,60.424809487633325,409.6671565178722,113.0,66.17602084712016,111.73000238264449,343.3153059920272
2299.0,74.65,96.0,2051.756308351294,67.53740474381667,252.8335782589361,112.0,66.08801042356008,111.86500119132224,344.1576529960136
2338.0,66.03,15.0,2194.878154175647,66.78370237190833,133.91678912946804,110.0,60.04400521178004,110.93250059566112,344.07882649800683
2304.0,61.13,0.0,2249.4390770878235,63.95685118595416,66.95839456473402,110.0,57.02200260589002,110.46625029783056,344.0394132490034
2059.0,56.63,20.0,2154.219538543912,60.29342559297709,43.47919728236701,110.0,55.51100130294501,110.23312514891528,343.51970662450174
1704.0,57.7,228.0,1929.109769271956,58.99671279648855,135.7395986411835,106.0,54.7555006514725,108.11656257445765,339.25985331225087
1645.0,57.29,386.0,1787.054884635978,58.14335639824427,260.86979932059177,108.0,53.87775032573625,108.05828128722882,334.12992665612546
1615.0,56.78,411.0,1701.027442317989,57.46167819912213,335.93489966029586,107.0,53.93887516286813,107.5291406436144,331.0649633280628
1602.0,53.98,410.0,1651.5137211589945,55.72083909956106,372.9674498301479,106.0,53.96943758143407,106.7645703218072,328.03248166403137
1711.0,52.64,394.0,1681.2568605794972,54.18041954978053,383.48372491507394,104.0,53.98471879071703,105.3822851609036,320.0162408320157
1921.0,54.87,56.0,1801.1284302897486,54.52520977489026,219.74186245753697,104.0,53.49235939535852,104.6911425804518,323.50812041600784
2042.0,57.24,56.0,1921.5642151448744,55.88260488744513,137.87093122876848,99.0,53.24617969767926,101.8455712902259,322.7540602080039
2369.0,61.23,37.0,2145.282107572437,58.556302443722565,87.43546561438424,100.0,53.123089848839626,100.92278564511297,326.377030104002
2563.0,70.84,0.0,2354.1410537862184,64.69815122186128,43.71773280719212,102.0,55.06154492441981,101.46139282255648,326.188515052001
2543.0,67.16,0.0,2448.570526893109,65.92907561093064,21.85886640359606,101.0,59.53077246220991,101.23069641127825,332.0942575260005
2343.0,66.49,0.0,2395.7852634465544,66.20953780546532,10.92943320179803,101.0,61.26538623110496,101.11534820563912,335.0471287630003
2527.0,66.59,0.0,2461.392631723277,66.39976890273266,5.464716600899015,104.0,61.13269311555248,102.55767410281956,335.52356438150014
2564.0,64.35,0.0,2512.6963158616386,65.37488445136633,2.732358300449508,102.0,61.06634655777624,102.27883705140978,335.76178219075007
2470.0,63.6,0.0,2491.348157930819,64.48744222568317,1.3661791502247538,106.0,61.03317327888812,104.13941852570488,335.88089109537503
2425.0,59.93,0.0,2458.174078965409,62.20872111284159,0.6830895751123769,104.0,61.01658663944406,104.06970926285244,336.94044554768755
2532.0,58.93,0.0,2495.0870394827048,60.56936055642079,0.3415447875561884,107.0,63.00829331972203,105.5348546314262,341.9702227738438
2354.0,57.89,0.0,2424.5435197413526,59.2296802782104,0.1707723937780942,105.0,64.50414665986102,105.2674273157131,344.98511138692186
2215.0,57.42,367.0,2319.7717598706763,58.3248401391052,183.58538619688903,105.0,66.25207332993051,105.13371365785656,345.99255569346093
2131.0,60.29,514.0,2225.3858799353384,59.3074200695526,348.79269309844454,108.0,67.12603666496526,106.56685682892828,346.49627784673044
2131.0,71.25,92.0,2178.192939967669,65.2787100347763,220.39634654922227,106.0,68.06301833248263,106.28342841446414,347.2481389233652
2372.0,76.54,0.0,2275.0964699838346,70.90935501738815,110.19817327461114,106.0,65.5315091662413,106.14171420723208,347.1240694616826
2274.0,70.23,0.0,2274.548234991917,70.56967750869407,55.09908663730557,107.0,61.26575458312065,106.57085710361604,346.56203473084133
2239.0,60.1,231.0,2256.7741174959588,65.33483875434703,143.04954331865278,103.0,58.63287729156033,104.78542855180802,343.78101736542067
2250.0,54.65,732.0,2253.38705874798,59.99241937717352,437.5247716593264,103.0,57.31643864578017,103.892714275904,344.39050868271033
1797.0,48.9,690.0,2025.1935293739896,54.44620968858676,563.7623858296632,95.0,56.15821932289008,99.446357137952,340.1952543413552
1577.0,48.41,692.0,1801.096764686995,51.42810484429338,627.8811929148317,96.0,55.579109661445045,97.723178568976,334.0976271706776
1506.0,47.36,921.0,1653.5483823434977,49.394052422146686,774.4405964574158,97.0,55.28955483072252,97.361589284488,331.0488135853388
1466.0,46.5,1093.0,1559.7741911717487,47.94702621107334,933.720298228708,96.0,55.14477741536126,96.680794642244,326.0244067926694
1515.0,46.58,717.0,1537.3870955858742,47.263513105536674,825.3601491143539,96.0,55.07238870768063,96.340397321122,320.5122033963347
1618.0,48.85,203.0,1577.6935477929371,48.056756552768334,514.180074557177,97.0,55.03619435384032,96.670198660561,321.25610169816736
1707.0,51.64,150.0,1642.346773896469,49.84837827638417,332.0900372785885,100.0,55.01809717692016,98.3350993302805,321.1280508490837
2032.0,56.92,9.0,1837.1733869482343,53.384189138192085,170.54501863929426,104.0,60.50904858846008,101.16754966514026,323.56402542454185
2399.0,64.39,0.0,2118.086693474117,58.88709456909604,85.27250931964713,103.0,63.25452429423004,102.08377483257011,323.2820127122709
2606.0,65.0,0.0,2362.0433467370585,61.94354728454802,42.63625465982357,102.0,64.12726214711502,102.04188741628506,323.64100635613545
2646.0,65.17,0.0,2504.0216733685293,63.55677364227401,21.318127329911785,103.0,64.0636310735575,102.52094370814254,326.8205031780677
2627.0,62.46,0.0,2565.5108366842646,63.00838682113701,10.659063664955893,105.0,64.03181553677875,103.76047185407128,328.91025158903386
2486.0,58.72,0.0,2525.7554183421325,60.8641934105685,5.3295318324779455,106.0,63.515907768389376,104.88023592703564,329.9551257945169
2455.0,56.95,0.0,2490.3777091710663,58.90709670528425,2.6647659162389727,109.0,62.75795388419469,106.94011796351782,330.47756289725845
2376.0,56.36,0.0,2433.188854585533,57.63354835264212,1.3323829581194864,108.0,62.87897694209735,107.47005898175892,333.2387814486292
2194.0,51.2,0.0,2313.5944272927663,54.41677417632106,0.6661914790597432,111.0,63.43948847104868,109.23502949087946,336.1193907243146
1976.0,49.77,44.0,2144.797213646383,52.09338708816053,22.33309573952987,103.0,64.21974423552433,106.11751474543972,337.0596953621573
1837.0,50.11,388.0,1990.898606823192,51.10169354408026,205.1665478697649,103.0,64.10987211776217,104.55875737271988,339.52984768107865
1660.0,49.95,427.0,1825.449303411596,50.52584677204013,316.08327393488247,103.0,65.05493605888108,103.77937868635992,340.7649238405393
1852.0,53.32,428.0,1838.724651705798,51.92292338602007,372.04163696744126,102.0,65.52746802944054,102.88968934317997,339.88246192026963
2025.0,59.65,427.0,1931.862325852899,55.78646169301003,399.52081848372063,102.0,65.76373401472027,102.44484467158998,339.9412309601348
2000.0,58.62,427.0,1965.9311629264491,57.203230846505015,413.2604092418603,99.0,60.381867007360135,100.722422335795,339.4706154800674
1633.0,51.89,461.0,1799.465581463225,54.5466154232525,437.13020462093016,101.0,57.69093350368007,100.8612111678975,339.2353077400337
1212.0,43.22,1366.0,1505.7327907316123,48.88330771162625,901.5651023104652,102.0,56.34546675184004,101.43060558394876,336.61765387001685
1227.0,37.4,2372.0,1366.366395365806,43.141653855813125,1636.7825511552326,92.0,56.17273337592002,96.71530279197438,294.8088269350084
1362.0,31.64,2831.0,1364.183197682903,37.39082692790656,2233.8912755776164,83.0,55.08636668796001,89.85765139598719,248.9044134675042
1430.0,27.89,2709.0,1397.0915988414515,32.64041346395328,2471.445637788808,84.0,54.54318334398,86.9288256979936,229.9522067337521
1572.0,20.6,3182.0,1484.545799420726,26.62020673197664,2826.722818894404,87.0,54.27159167199,86.9644128489968,218.9761033668761
1592.0,20.5,3221.0,1538.272899710363,23.56010336598832,3023.8614094472023,88.0,54.135795835995,87.4822064244984,208.488051683438
1606.0,19.77,3179.0,1572.1364498551816,21.66505168299416,3101.430704723601,86.0,54.0678979179975,86.7411032122492,201.244025841719
1564.0,20.29,2983.0,1568.0682249275908,20.97752584149708,3042.215352361801,84.0,54.03394895899875,85.3705516061246,195.6220129208595
1545.0,21.57,3192.0,1556.5341124637953,21.27376292074854,3117.1076761809004,84.0,54.016974479499375,84.6852758030623,193.31100646042972
1424.0,24.51,3165.0,1490.2670562318976,22.89188146037427,3141.05383809045,84.0,54.00848723974968,84.34263790153115,188.1555032302149
1394.0,29.72,2663.0,1442.1335281159488,26.30594073018713,2902.026919045225,84.0,53.50424361987484,84.17131895076557,186.57775161510745
1305.0,29.06,2640.0,1373.5667640579743,27.682970365093567,2771.0134595226127,88.0,53.25212180993742,86.08565947538278,185.7888758075537
1238.0,28.25,2137.0,1305.7833820289873,27.966485182546784,2454.0067297613064,89.0,52.62606090496871,87.54282973769139,178.39443790377686
1335.0,28.77,2050.0,1320.3916910144935,28.368242591273397,2252.003364880653,84.0,51.81303045248436,85.7714148688457,172.69721895188843
1366.0,28.77,1853.0,1343.1958455072468,28.569121295636695,2052.5016824403265,89.0,51.90651522624218,87.38570743442284,172.84860947594422
1366.0,29.37,1801.0,1354.5979227536234,28.969560647818348,1926.7508412201632,87.0,51.95325761312109,87.19285371721142,171.9243047379721
1241.0,24.98,2207.0,1297.7989613768118,26.97478032390917,2066.8754206100816,84.0,50.97662880656054,85.59642685860571,170.96215236898604
1168.0,24.07,1907.0,1232.899480688406,25.522390161954583,1986.9377103050408,86.0,50.48831440328027,85.79821342930285,170.98107618449302
1169.0,28.31,1822.0,1200.9497403442028,26.916195080977293,1904.4688551525203,90.0,51.244157201640135,87.89910671465142,169.9905380922465
1193.0,32.57,1807.0,1196.9748701721014,29.743097540488648,1855.7344275762605,89.0,52.62207860082007,88.44955335732571,174.49526904612327
1339.0,42.7,338.0,1267.9874350860507,36.221548770244326,1096.86721378813,90.0,53.81103930041003,89.22477667866286,190.24763452306163
1540.0,56.64,0.0,1403.9937175430257,46.43077438512216,548.4336068940651,88.0,53.405519650205015,88.61238833933143,203.6238172615308
1607.0,56.63,0.0,1505.4968587715127,51.53038719256108,274.21680344703253,94.0,52.7027598251025,91.30619416966572,211.8119086307654
1542.0,51.86,0.0,1523.7484293857565,51.69519359628054,137.10840172351627,95.0,52.35137991255125,93.15309708483286,218.4059543153827
1349.0,42.98,0.0,1436.3742146928782,47.33759679814027,68.55420086175813,94.0,53.175689956275626,93.57654854241645,221.70297715769132
1428.0,53.54,4.0,1432.187107346439,50.43879839907014,36.27710043087907,95.0,53.08784497813781,94.28827427120822,221.85148857884568
1444.0,52.09,53.0,1438.0935536732195,51.26439919953507,44.63855021543954,94.0,52.543922489068905,94.14413713560413,221.4257442894228
1442.0,44.7,630.0,1440.0467768366098,47.98219959976754,337.31927510771976,93.0,52.27196124453445,93.57206856780206,221.2128721447114
1452.0,44.03,1060.0,1446.0233884183049,46.00609979988377,698.6596375538599,92.0,52.635980622267226,92.78603428390105,219.1064360723557
1375.0,43.62,1154.0,1410.5116942091524,44.81304989994189,926.32981877693,92.0,52.81799031113361,92.39301714195052,220.55321803617784
1406.0,44.16,771.0,1408.2558471045763,44.48652494997094,848.6649093884649,94.0,51.90899515556681,93.19650857097524,222.7766090180889
1393.0,45.99,415.0,1400.6279235522882,45.23826247498548,631.8324546942324,94.0,52.9544975777834,93.59825428548764,222.88830450904447
1382.0,50.33,7.0,1391.313961776144,47.78413123749274,319.4162273471162,101.0,53.4772487888917,97.2991271427438,223.44415225452224
1460.0,52.36,0.0,1425.656980888072,50.072065618746365,159.7081136735581,101.0,53.73862439444585,99.14956357137191,225.22207612726112
1513.0,53.7,0.0,1469.328490444036,51.886032809373184,79.85405683677905,99.0,53.869312197222925,99.07478178568596,225.61103806363056
1502.0,53.32,0.0,1485.664245222018,52.60301640468659,39.927028418389526,100.0,53.93465609861146,99.53739089284298,226.3055190318153
1506.0,52.61,0.0,1495.832122611009,52.60650820234329,19.963514209194763,90.0,53.967328049305735,94.76869544642148,226.15275951590763
1551.0,49.87,173.0,1523.4160613055046,51.23825410117165,96.48175710459738,90.0,52.98366402465287,92.38434772321074,226.07637975795384
1541.0,46.17,474.0,1532.2080306527523,48.70412705058583,285.2408785522987,93.0,52.991832012326434,92.69217386160535,226.5381898789769
1447.0,42.97,1183.0,1489.6040153263762,45.83706352529291,734.1204392761493,91.0,52.99591600616321,91.84608693080268,226.76909493948847
1423.0,44.14,1311.0,1456.302007663188,44.98853176264646,1022.5602196380746,88.0,52.49795800308161,89.92304346540135,226.88454746974423
1286.0,45.52,1186.0,1371.1510038315942,45.25426588132324,1104.2801098190373,91.0,52.2489790015408,90.46152173270067,226.9422737348721
1192.0,50.15,1071.0,1281.575501915797,47.70213294066161,1087.6400549095188,101.0,52.6244895007704,95.73076086635034,223.9711368674361
1211.0,53.57,441.0,1246.2877509578984,50.6360664703308,764.3200274547594,102.0,52.8122447503852,98.86538043317518,221.485568433718
1523.0,60.83,0.0,1384.6438754789492,55.7330332351654,382.1600137273797,100.0,52.9061223751926,99.4326902165876,221.742784216859
1701.0,61.09,0.0,1542.8219377394746,58.41151661758271,191.08000686368985,98.0,52.95306118759631,98.7163451082938,228.37139210842952
1668.0,60.02,0.0,1605.4109688697372,59.21575830879135,95.54000343184492,95.0,53.47653059379815,96.8581725541469,231.1856960542148
1503.0,55.28,17.0,1554.2054844348686,57.24787915439568,56.27000171592246,96.0,53.23826529689907,96.42908627707344,233.59284802710735
1396.0,52.44,390.0,1475.1027422174343,54.84393957719784,223.13500085796124,80.0,53.619132648449536,88.21454313853673,236.2964240135537
1405.0,47.28,614.0,1440.0513711087171,51.06196978859892,418.5675004289806,78.0,53.30956632422477,83.10727156926836,239.14821200677684
1400.0,47.15,1307.0,1420.0256855543585,49.10598489429945,862.7837502144903,82.0,53.15478316211238,82.55363578463418,242.5741060033884
1412.0,45.94,2004.0,1416.0128427771792,47.522992447149726,1433.3918751072451,83.0,53.07739158105619,82.7768178923171,245.7870530016942
1397.0,45.88,2119.0,1406.5064213885896,46.701496223574864,1776.1959375536226,82.0,52.538695790528095,82.38840894615855,243.8935265008471
1377.0,49.01,704.0,1391.753210694295,47.85574811178744,1240.0979687768113,82.0,52.76934789526405,82.19420447307928,248.94676325042357
1490.0,58.75,167.0,1440.8766053471477,53.30287405589372,703.5489843884056,84.0,53.38467394763202,83.09710223653964,253.97338162521177
1507.0,66.4,3.0,1473.9383026735736,59.85143702794686,353.2744921942028,92.0,55.19233697381601,87.54855111826981,263.9866908126059
1725.0,66.4,0.0,1599.4691513367868,63.12571851397343,176.6372460971014,92.0,55.096168486908006,89.7742755591349,283.993345406303
1799.0,66.5,0.0,1699.2345756683935,64.81285925698671,88.3186230485507,92.0,54.548084243454,90.88713777956744,299.4966727031515
1853.0,62.89,0.0,1776.1172878341968,63.85142962849336,44.15931152427535,93.0,54.774042121727,91.94356888978372,307.24833635157574
1894.0,62.4,0.0,1835.0586439170984,63.12571481424668,22.07965576213768,93.0,54.8870210608635,92.47178444489188,309.1241681757879
2017.0,61.6,0.0,1926.0293219585487,62.36285740712334,11.039827881068838,95.0,54.44351053043175,93.73589222244593,311.06208408789394
1907.0,61.15,0.0,1916.5146609792744,61.75642870356167,5.519913940534419,95.0,54.22175526521588,94.36794611122296,313.03104204394697
1707.0,57.43,33.0,1811.7573304896373,59.59321435178083,19.25995697026721,96.0,54.11087763260794,95.18397305561147,316.0155210219735
1550.0,52.96,4.0,1680.8786652448186,56.27660717589042,11.629978485133606,98.0,54.55543881630397,96.59198652780574,315.5077605109867
1506.0,51.93,73.0,1593.4393326224094,54.103303587945206,42.3149892425668,98.0,54.27771940815198,97.29599326390289,314.75388025549336
1480.0,52.96,6.0,1536.7196663112047,53.5316517939726,24.1574946212834,99.0,54.13885970407599,98.14799663195144,317.3769401277467
1347.0,58.47,256.0,1441.8598331556022,56.0008258969863,140.0787473106417,102.0,54.069429852038,100.07399831597571,319.1884700638733
1336.0,62.37,328.0,1388.9299165778011,59.18541294849315,234.03937365532084,100.0,54.034714926019,100.03699915798784,320.0942350319367
1579.0,72.38,5.0,1483.9649582889006,65.78270647424657,119.51968682766042,102.0,54.0173574630095,101.01849957899393,321.04711751596835
1792.0,71.95,0.0,1637.9824791444505,68.86635323712329,59.75984341383021,102.0,54.00867873150475,101.50924978949696,325.5235587579842
1692.0,62.07,37.0,1664.9912395722251,65.46817661856164,48.37992170691511,100.0,54.00433936575237,100.75462489474847,329.76177937899206
1542.0,56.48,56.0,1603.4956197861125,60.974088309280816,52.18996085345755,98.0,54.002169682876186,99.37731244737424,331.38088968949603
1448.0,48.52,103.0,1525.7478098930562,54.747044154640406,77.59498042672877,90.0,54.00108484143809,94.68865622368712,327.190444844748
1444.0,45.59,540.0,1484.873904946528,50.168522077320205,308.7974902133644,94.0,54.00054242071904,94.34432811184357,321.59522242237404
1390.0,44.72,1279.0,1437.436952473264,47.4442610386601,793.8987451066822,96.0,54.50027121035952,95.17216405592178,319.297611211187
1336.0,44.74,1618.0,1386.718476236632,46.092130519330055,1205.9493725533412,96.0,54.25013560517976,95.58608202796088,313.6488056055935
1289.0,44.85,1797.0,1337.859238118316,45.47106525966503,1501.4746862766706,93.0,53.62506780258988,94.29304101398044,305.8244028027967
1290.0,46.17,1180.0,1313.929619059158,45.82053262983251,1340.7373431383353,95.0,53.81253390129494,94.6465205069902,311.4122014013984
1411.0,53.63,120.0,1362.464809529579,49.725266314916254,730.3686715691676,95.0,54.40626695064747,94.8232602534951,314.20610070069915
1658.0,60.93,0.0,1510.2324047647894,55.32763315745812,365.1843357845838,97.0,55.20313347532374,95.91163012674755,319.6030503503496
1883.0,65.27,0.0,1696.6162023823947,60.29881657872906,182.5921678922919,98.0,56.10156673766187,96.95581506337378,321.3015251751748
2025.0,64.93,0.0,1860.8081011911968,62.61440828936453,91.29608394614596,95.0,56.050783368830935,95.9779075316869,322.1507625875874
2107.0,63.49,0.0,1983.9040505955984,63.05220414468226,45.64804197307298,94.0,56.02539168441547,94.98895376584343,322.0753812937937
2141.0,61.01,0.0,2062.452025297799,62.03110207234113,22.82402098653649,96.0,57.01269584220773,95.49447688292172,325.53769064689686
2074.0,57.08,0.0,2068.2260126488995,59.55555103617056,11.412010493268244,95.0,57.50634792110387,95.24723844146088,329.76884532344843
1756.0,55.24,0.0,1912.1130063244495,57.39777551808528,5.706005246634122,94.0,56.25317396055193,94.62361922073045,332.8844226617242
1492.0,51.94,0.0,1702.056503162225,54.66888775904264,2.853002623317061,95.0,55.12658698027597,94.81180961036522,334.9422113308621
1348.0,49.53,0.0,1525.0282515811125,52.09944387952132,1.4265013116585306,98.0,54.06329349013798,96.40590480518262,335.4711056654311
1383.0,48.07,0.0,1454.014125790556,50.084721939760655,0.7132506558292653,99.0,53.03164674506899,97.70295240259132,330.73555283271554
1356.0,48.5,61.0,1405.007062895278,49.29236096988033,30.85662532791463,100.0,52.5158233725345,98.85147620129564,333.36777641635774
1320.0,49.52,386.0,1362.503531447639,49.406180484940165,208.4283126639573,100.0,52.25791168626725,99.42573810064783,335.18388820817887
1385.0,56.45,396.0,1373.7517657238195,52.92809024247008,302.21415633197864,101.0,52.128955843133625,100.21286905032392,335.0919441040894
1579.0,60.33,66.0,1476.3758828619098,56.62904512123504,184.1070781659893,102.0,53.06447792156681,101.10643452516196,335.0459720520447
1816.0,62.18,0.0,1646.1879414309549,59.40452256061752,92.05353908299466,101.0,53.5322389607834,101.05321726258096,335.02298602602235
1777.0,58.51,0.0,1711.5939707154776,58.95726128030876,46.02676954149733,101.0,53.2661194803917,101.02660863129049,336.0114930130112
1539.0,52.03,1.0,1625.2969853577388,55.49363064015438,23.513384770748665,98.0,53.13305974019585,99.51330431564524,335.0057465065056
1361.0,47.64,288.0,1493.1484926788694,51.56681532007719,155.75669238537432,99.0,53.06652987009792,99.25665215782264,329.0028732532528
1386.0,42.1,1787.0,1439.5742463394347,46.8334076600386,971.3783461926872,100.0,52.53326493504896,99.62832607891131,321.5014366266264
1358.0,40.19,2888.0,1398.7871231697172,43.5117038300193,1929.6891730963437,99.0,51.76663246752448,99.31416303945564,318.2507183133132
1231.0,38.95,3341.0,1314.8935615848586,41.23085191500965,2635.344586548172,98.0,51.38331623376224,98.65708151972784,317.1253591566566
1225.0,39.54,3334.0,1269.9467807924293,40.38542595750482,2984.672293274086,97.0,51.69165811688112,97.82854075986393,314.5626795783283
1258.0,41.0,2647.0,1263.9733903962149,40.69271297875241,2815.836146637043,99.0,51.84582905844056,98.41427037993196,315.7813397891641
1217.0,47.3,331.0,1240.486695198107,43.99635648937621,1573.4180733185217,101.0,51.92291452922028,99.70713518996598,316.39066989458206
1342.0,55.84,1.0,1291.2433475990538,49.91817824468811,787.2090366592607,108.0,52.46145726461014,103.853567594983,319.19533494729103
1517.0,64.23,128.0,1404.121673799527,57.074089122344056,457.6045183296304,109.0,53.23072863230507,106.4267837974915,316.5976674736455
1546.0,63.56,147.0,1475.0608368997634,60.317044561172025,302.30225916481515,108.0,53.61536431615254,107.21339189874575,319.7988337368228
1753.0,59.81,202.0,1614.0304184498818,60.063522280586014,252.1511295824076,107.0,56.80768215807627,107.10669594937288,320.8994168684114
1803.0,57.51,297.0,1708.515209224941,58.78676114029301,274.57556479120376,107.0,58.90384107903813,107.05334797468645,319.9497084342057
1727.0,56.4,331.0,1717.7576046124705,57.59338057014651,302.7877823956019,109.0,59.951920539519065,108.02667398734322,320.97485421710286
1591.0,56.52,671.0,1654.3788023062352,57.05669028507326,486.89389119780094,109.0,59.97596026975953,108.5133369936716,321.4874271085514
1562.0,53.34,1025.0,1608.1894011531176,55.19834514253663,755.9469455989005,109.0,57.48798013487976,108.7566684968358,321.2437135542757
1349.0,50.83,1059.0,1478.5947005765588,53.01417257126832,907.4734727994504,102.0,55.74399006743988,105.3783342484179,321.12185677713785
1256.0,49.37,867.0,1367.2973502882794,51.19208628563416,887.2367363997251,103.0,53.87199503371994,104.18916712420896,321.5609283885689
1240.0,47.91,938.0,1303.6486751441398,49.55104314281708,912.6183681998624,103.0,52.93599751685997,103.59458356210448,321.2804641942845
1212.0,47.53,749.0,1257.82433757207,48.54052157140854,830.8091840999313,102.0,52.46799875842999,102.79729178105224,322.14023209714225
1275.0,54.62,694.0,1266.412168786035,51.58026078570427,762.4045920499657,104.0,52.23399937921499,103.39864589052613,322.5701160485711
1270.0,56.07,514.0,1268.2060843930176,53.82513039285213,638.2022960249828,104.0,52.116999689607496,103.69932294526306,324.28505802428555
1287.0,56.73,23.0,1277.6030421965088,55.27756519642607,330.6011480124914,102.0,52.05849984480375,102.84966147263154,325.64252901214275
1199.0,53.07,193.0,1238.3015210982544,54.17378259821304,261.8005740062457,101.0,52.029249922401874,101.92483073631576,327.3212645060714
1248.0,45.97,777.0,1243.1507605491272,50.07189129910652,519.4002870031229,102.0,52.01462496120094,101.96241536815788,325.6606322530357
1228.0,41.58,501.0,1235.5753802745637,45.82594564955326,510.2001435015615,90.0,51.50731248060047,95.98120768407894,316.33031612651786
1315.0,38.83,505.0,1275.2876901372815,42.32797282477663,507.6000717507807,92.0,51.75365624030023,93.99060384203946,308.1651580632589
1325.0,34.85,1165.0,1300.143845068641,38.58898641238832,836.3000358753903,92.0,52.37682812015012,92.99530192101972,301.08257903162945
1465.0,34.84,1905.0,1382.5719225343205,36.71449320619416,1370.650017937695,92.0,52.68841406007506,92.49765096050989,288.0412895158147
1423.0,34.84,1853.0,1402.7859612671602,35.77724660309708,1611.8250089688477,92.0,52.84420703003753,92.24882548025494,279.02064475790735
1300.0,35.0,1759.0,1351.39298063358,35.38862330154854,1685.4125044844238,92.0,52.92210351501876,92.12441274012748,279.5103223789537
1242.0,36.69,1358.0,1296.69649031679,36.039311650774266,1521.706252242212,91.0,52.96105175750938,91.56220637006372,281.25516118947684
1164.0,42.43,979.0,1230.348245158395,39.23465582538714,1250.353126121106,90.0,53.48052587875469,90.78110318503188,280.12758059473845
1176.0,49.47,759.0,1203.1741225791975,44.35232791269357,1004.676563060553,97.0,53.74026293937735,93.89055159251592,284.0637902973692
1248.0,50.19,177.0,1225.5870612895988,47.27116395634678,590.8382815302765,101.0,53.87013146968867,97.44527579625796,286.0318951486846
1273.0,46.72,146.0,1249.2935306447994,46.99558197817339,368.4191407651383,100.0,53.435065734844336,98.72263789812898,286.5159475743423
1314.0,45.9,146.0,1281.6467653223997,46.4477909890867,257.20957038256915,101.0,53.217532867422165,99.8613189490645,288.2579737871712
1241.0,42.07,247.0,1261.3233826612,44.25889549454335,252.10478519128455,93.0,53.60876643371108,96.43065947453223,287.1289868935856
1286.0,40.63,656.0,1273.6616913306,42.44444774727168,454.0523925956423,93.0,53.30438321685554,94.71532973726612,286.5644934467928
1262.0,35.81,816.0,1267.8308456653,39.12722387363584,635.0261962978211,93.0,53.15219160842777,93.85766486863308,280.2822467233964
1268.0,31.25,1479.0,1267.91542283265,35.18861193681792,1057.0130981489106,95.0,53.576095804213885,94.42883243431652,261.1411233616982
1216.0,25.03,2383.0,1241.9577114163249,30.10930596840896,1720.0065490744553,97.0,52.78804790210694,95.71441621715826,247.0705616808491
1203.0,21.97,2683.0,1222.4788557081624,26.03965298420448,2201.503274537228,97.0,49.39402395105347,96.35720810857912,238.53528084042452
